cell,removed,variant,auroc,size,chosen,fallback,seconds
lapeigvals_gsm8k_nemo,epr_energy,a6.dufs,0.7867032297379646,15,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,50.6
lapeigvals_gsm8k_nemo,min_energy,a6.pl_dufs,0.7949421084704449,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,56.4
lapeigvals_gsm8k_nemo,min_energy,a6.dufs,0.7873004265691652,18,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,56.4
lapeigvals_gsm8k_nemo,sw_var_peak_energy,a6.pl_dufs,0.7949421084704449,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.8
lapeigvals_gsm8k_nemo,sw_var_peak_energy,a6.dufs,0.7901807840747511,16,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.8
lapeigvals_gsm8k_nemo,cusum_max_energy,a6.pl_dufs,0.7967743245988218,16,epr|spectral_entropy|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.6
lapeigvals_gsm8k_nemo,cusum_max_energy,a6.dufs,0.7938167783871624,19,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.6
lapeigvals_gsm8k_nemo,mean_top1_logprob,a6.pl_dufs,0.7956652447694494,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.6
lapeigvals_gsm8k_nemo,mean_top1_logprob,a6.dufs,0.7904326630103595,17,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.6
lapeigvals_gsm8k_nemo,logprob_margin,a6.pl_dufs,0.7947186674791794,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.4
lapeigvals_gsm8k_nemo,logprob_margin,a6.dufs,0.7890757668088564,17,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.4
lapeigvals_gsm8k_nemo,mean_logprob_entropy,a6.pl_dufs,0.7954661791590494,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,False,41.4
lapeigvals_gsm8k_nemo,mean_logprob_entropy,a6.dufs,0.7900751574243348,17,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|varentropy|renyi_entropy_2|topk_tail_mass,False,41.4
lapeigvals_gsm8k_nemo,varentropy,a6.pl_dufs,0.7946414787731059,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,False,41.3
lapeigvals_gsm8k_nemo,varentropy,a6.dufs,0.7866910420475319,18,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|renyi_entropy_2|topk_tail_mass,False,41.3
lapeigvals_gsm8k_nemo,renyi_entropy_2,a6.pl_dufs,0.7956246191346739,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,False,41.4
lapeigvals_gsm8k_nemo,renyi_entropy_2,a6.dufs,0.7873979280926264,18,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|topk_tail_mass,False,41.4
lapeigvals_gsm8k_nemo,topk_tail_mass,a6.pl_dufs,0.7956733698964047,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|min_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,False,42.9
lapeigvals_gsm8k_nemo,topk_tail_mass,a6.dufs,0.7898679666869795,15,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|epr_energy|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2,False,42.9
lapeigvals_gsm8k_phi35,FULL,a6.pl_dufs,0.808288610614192,16,epr|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.3
lapeigvals_gsm8k_phi35,FULL,a6.dufs,0.8048442937370394,16,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.3
lapeigvals_gsm8k_phi35,epr,a6.pl_dufs,0.8074075062967808,16,spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.6
lapeigvals_gsm8k_phi35,epr,a6.dufs,0.8051468952197864,15,low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.6
lapeigvals_gsm8k_phi35,trace_length,a6.pl_dufs,0.8063840012816064,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.0
lapeigvals_gsm8k_phi35,trace_length,a6.dufs,0.8048442937370394,16,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.0
lapeigvals_gsm8k_phi35,spectral_entropy,a6.pl_dufs,0.8064018013688268,15,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,45.3
lapeigvals_gsm8k_phi35,spectral_entropy,a6.dufs,0.8036694879804911,17,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,45.3
lapeigvals_gsm8k_phi35,low_band_power,a6.pl_dufs,0.8039053391361619,15,epr|spectral_entropy|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,low_band_power,a6.dufs,0.8027705835758595,16,epr|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,high_band_power,a6.pl_dufs,0.8067266529605994,17,epr|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.6
lapeigvals_gsm8k_phi35,high_band_power,a6.dufs,0.8048442937370394,16,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.6
lapeigvals_gsm8k_phi35,hl_ratio,a6.pl_dufs,0.8115949768153864,15,epr|spectral_entropy|low_band_power|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.1
lapeigvals_gsm8k_phi35,hl_ratio,a6.dufs,0.8093165656511717,15,epr|low_band_power|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.1
lapeigvals_gsm8k_phi35,dominant_freq,a6.pl_dufs,0.8046262426685891,17,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,dominant_freq,a6.dufs,0.8091029646045265,15,epr|low_band_power|hl_ratio|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,spectral_centroid,a6.pl_dufs,0.802125330414119,15,epr|spectral_entropy|low_band_power|dominant_freq|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.4
lapeigvals_gsm8k_phi35,spectral_centroid,a6.dufs,0.8080171592840805,15,epr|low_band_power|hl_ratio|dominant_freq|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.4
lapeigvals_gsm8k_phi35,stft_max_high_power,a6.pl_dufs,0.8067266529605994,17,epr|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,stft_max_high_power,a6.dufs,0.8048442937370394,16,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,stft_spectral_entropy,a6.pl_dufs,0.8076567075178669,17,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.0
lapeigvals_gsm8k_phi35,stft_spectral_entropy,a6.dufs,0.805747648163476,14,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.0
lapeigvals_gsm8k_phi35,rpdi,a6.pl_dufs,0.8063840012816064,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,rpdi,a6.dufs,0.805747648163476,14,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,sw_var_peak,a6.pl_dufs,0.8043236411858418,17,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.6
lapeigvals_gsm8k_phi35,sw_var_peak,a6.dufs,0.7959041999305797,15,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.6
lapeigvals_gsm8k_phi35,pe_mean,a6.pl_dufs,0.8063840012816064,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.9
lapeigvals_gsm8k_phi35,pe_mean,a6.dufs,0.8036694879804911,17,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,43.9
lapeigvals_gsm8k_phi35,hurst_exponent,a6.pl_dufs,0.8063840012816064,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.2
lapeigvals_gsm8k_phi35,hurst_exponent,a6.dufs,0.8036694879804911,17,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.2
lapeigvals_gsm8k_phi35,cusum_max,a6.pl_dufs,0.80508014489271,16,epr|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.7
lapeigvals_gsm8k_phi35,cusum_max,a6.dufs,0.8049866944348028,16,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.7
lapeigvals_gsm8k_phi35,cusum_shift_idx,a6.pl_dufs,0.8063840012816064,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.9
lapeigvals_gsm8k_phi35,cusum_shift_idx,a6.dufs,0.8048442937370394,16,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.9
lapeigvals_gsm8k_phi35,epr_spilled,a6.pl_dufs,0.8062994508673093,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|hurst_exponent|cusum_max|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,epr_spilled,a6.dufs,0.8053337961356011,15,epr|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.7
lapeigvals_gsm8k_phi35,sw_var_peak_spilled,a6.pl_dufs,0.8067266529605994,17,epr|spectral_entropy|low_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.7
lapeigvals_gsm8k_phi35,sw_var_peak_spilled,a6.dufs,0.8036694879804911,17,epr|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.7
lapeigvals_gsm8k_phi35,cusum_max_spilled,a6.pl_dufs,0.8042791409677907,17,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.8
lapeigvals_gsm8k_phi35,cusum_max_spilled,a6.dufs,0.8044882919926308,13,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.8
lapeigvals_gsm8k_phi35,epr_energy,a6.pl_dufs,0.8063840012816064,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.0
lapeigvals_gsm8k_phi35,epr_energy,a6.dufs,0.805747648163476,14,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.0
lapeigvals_gsm8k_phi35,min_energy,a6.pl_dufs,0.8063840012816064,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.3
lapeigvals_gsm8k_phi35,min_energy,a6.dufs,0.805747648163476,14,epr|low_band_power|hl_ratio|spectral_centroid|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,42.3
lapeigvals_gsm8k_phi35,sw_var_peak_energy,a6.pl_dufs,0.8063840012816064,18,epr|spectral_entropy|low_band_power|high_band_power|hl_ratio|dominant_freq|spectral_centroid|stft_spectral_entropy|sw_var_peak|cusum_max|epr_spilled|cusum_max_spilled|mean_top1_logprob|logprob_margin|mean_logprob_entropy|varentropy|renyi_entropy_2|topk_tail_mass,False,41.5
