phase_id,experiment_id,variant_id,gate_id,metric_id,observed,threshold,direction,passed,unit,status,evidence_status,source_artifact,source_sha256,source_row_selector,source_value_field,notes
P2,P2_REDUCER_STUDY,P2R_A_TOPQ25,P2R_BOOTSTRAP_ALIGNMENT,contract_or_promotion_gate,20000,20000,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq25/evaluation/REPORT_GATES.csv,7c7aa59811f15da932553c2ebebee666fd7e4d5a0e8e8585848b237742b4f15a,gate_id=P2R_BOOTSTRAP_ALIGNMENT,observed,paired samples reuse the frozen seed and source-question groups; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_TOPQ25,P2R_WORST_CELL_HARD_BOUND,contract_or_promotion_gate,-0.09295958736931953,>= -0.03,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq25/evaluation/REPORT_GATES.csv,7c7aa59811f15da932553c2ebebee666fd7e4d5a0e8e8585848b237742b4f15a,gate_id=P2R_WORST_CELL_HARD_BOUND,observed,worst cell is processbench_gsm8k_qwen3_4b; raw gate status=HARD_FAIL
P2,P2_REDUCER_STUDY,P2R_A_TOPQ25,P2R_POINT_BENEFIT,contract_or_promotion_gate,-0.06745354867967823,>= 0.005,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq25/evaluation/REPORT_GATES.csv,7c7aa59811f15da932553c2ebebee666fd7e4d5a0e8e8585848b237742b4f15a,gate_id=P2R_POINT_BENEFIT,observed,candidate macro-F1 point delta versus top-five
P2,P2_REDUCER_STUDY,P2R_A_TOPQ25,P2R_SIMULTANEOUS_CI_BENEFIT,contract_or_promotion_gate,-0.09138568209497165,> 0.005,gt,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq25/evaluation/REPORT_GATES.csv,7c7aa59811f15da932553c2ebebee666fd7e4d5a0e8e8585848b237742b4f15a,gate_id=P2R_SIMULTANEOUS_CI_BENEFIT,observed,multiplicity-aware lower bound
P2,P2_REDUCER_STUDY,P2R_A_TOPQ25,P2R_NONNEGATIVE_CELLS,contract_or_promotion_gate,0/0,>= 6/8 nonnegative,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq25/evaluation/REPORT_GATES.csv,7c7aa59811f15da932553c2ebebee666fd7e4d5a0e8e8585848b237742b4f15a,gate_id=P2R_NONNEGATIVE_CELLS,observed,cell W/T/L excludes no registered cell
P2,P2_REDUCER_STUDY,P2R_A_TOPQ25,P2R_WORST_CELL_PROMOTION,contract_or_promotion_gate,-0.09295958736931953,>= -0.020,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq25/evaluation/REPORT_GATES.csv,7c7aa59811f15da932553c2ebebee666fd7e4d5a0e8e8585848b237742b4f15a,gate_id=P2R_WORST_CELL_PROMOTION,observed,worst cell processbench_gsm8k_qwen3_4b
P2,P2_REDUCER_STUDY,P2R_A_TOPQ25,P2R_EXACT_ERROR_COMPONENT,contract_or_promotion_gate,-0.07187892208940688,>= -0.010,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq25/evaluation/REPORT_GATES.csv,7c7aa59811f15da932553c2ebebee666fd7e4d5a0e8e8585848b237742b4f15a,gate_id=P2R_EXACT_ERROR_COMPONENT,observed,paired exact-error point delta
P2,P2_REDUCER_STUDY,P2R_A_TOPQ25,P2R_CLEAN_ABSTENTION_COMPONENT,contract_or_promotion_gate,0.0037060040587443277,>= -0.010,ge,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq25/evaluation/REPORT_GATES.csv,7c7aa59811f15da932553c2ebebee666fd7e4d5a0e8e8585848b237742b4f15a,gate_id=P2R_CLEAN_ABSTENTION_COMPONENT,observed,paired clean-abstention point delta
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_SCORE_FREEZE_COMPLETE,observed,all registered candidate scores were frozen before labels opened; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_LABEL_FIREWALL,observed,the reducer and score combination are label-free; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_REFERENCE_THRESHOLD_HASH,contract_or_promotion_gate,5166229e5ad8f812b2b7ee57449cd945612cb986c2ffcdbad98ea00653a72be3,5166229e5ad8f812b2b7ee57449cd945612cb986c2ffcdbad98ea00653a72be3,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_REFERENCE_THRESHOLD_HASH,observed,candidate uses the immutable top-five threshold artifact; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_NO_CANDIDATE_RETHRESHOLD,contract_or_promotion_gate,0 threshold fits,0,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_NO_CANDIDATE_RETHRESHOLD,observed,all 6800 decisions apply the ten frozen reference thresholds; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_FOLD_ALIAS,contract_or_promotion_gate,0,0,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_FOLD_ALIAS,observed,source-group fold assignments match the reference; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_POPULATION_COMPLETE,contract_or_promotion_gate,6800,6800 rows,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_POPULATION_COMPLETE,observed,same eight Qwen cells and rows as the reference; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_BOOTSTRAP_ALIGNMENT,contract_or_promotion_gate,20000,20000,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_BOOTSTRAP_ALIGNMENT,observed,paired samples reuse the frozen seed and source-question groups; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_WORST_CELL_HARD_BOUND,contract_or_promotion_gate,-0.10197748134215262,>= -0.03,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_WORST_CELL_HARD_BOUND,observed,worst cell is processbench_gsm8k_qwen3_8b; raw gate status=HARD_FAIL
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_POINT_BENEFIT,contract_or_promotion_gate,-0.07411926174341843,>= 0.005,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_POINT_BENEFIT,observed,candidate macro-F1 point delta versus top-five
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_SIMULTANEOUS_CI_BENEFIT,contract_or_promotion_gate,-0.09992032448026973,> 0.005,gt,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_SIMULTANEOUS_CI_BENEFIT,observed,multiplicity-aware lower bound
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_NONNEGATIVE_CELLS,contract_or_promotion_gate,0/0,>= 6/8 nonnegative,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_NONNEGATIVE_CELLS,observed,cell W/T/L excludes no registered cell
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_WORST_CELL_PROMOTION,contract_or_promotion_gate,-0.10197748134215262,>= -0.020,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_WORST_CELL_PROMOTION,observed,worst cell processbench_gsm8k_qwen3_8b
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_EXACT_ERROR_COMPONENT,contract_or_promotion_gate,-0.0770579072312283,>= -0.010,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_EXACT_ERROR_COMPONENT,observed,paired exact-error point delta
P2,P2_REDUCER_STUDY,P2R_A_TOPQ50,P2R_CLEAN_ABSTENTION_COMPONENT,contract_or_promotion_gate,0.0019202361277120827,>= -0.010,ge,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_topq50/evaluation/REPORT_GATES.csv,cf5a9c4e71398c68a81418b5803ffb1aba8b7a6d9c58bb55dc83f5c33e9929c7,gate_id=P2R_CLEAN_ABSTENTION_COMPONENT,observed,paired clean-abstention point delta
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_SCORE_FREEZE_COMPLETE,observed,all registered candidate scores were frozen before labels opened; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_LABEL_FIREWALL,observed,the reducer and score combination are label-free; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_REFERENCE_THRESHOLD_HASH,contract_or_promotion_gate,5166229e5ad8f812b2b7ee57449cd945612cb986c2ffcdbad98ea00653a72be3,5166229e5ad8f812b2b7ee57449cd945612cb986c2ffcdbad98ea00653a72be3,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_REFERENCE_THRESHOLD_HASH,observed,candidate uses the immutable top-five threshold artifact; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_NO_CANDIDATE_RETHRESHOLD,contract_or_promotion_gate,0 threshold fits,0,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_NO_CANDIDATE_RETHRESHOLD,observed,all 6800 decisions apply the ten frozen reference thresholds; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_FOLD_ALIAS,contract_or_promotion_gate,0,0,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_FOLD_ALIAS,observed,source-group fold assignments match the reference; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_POPULATION_COMPLETE,contract_or_promotion_gate,6800,6800 rows,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_POPULATION_COMPLETE,observed,same eight Qwen cells and rows as the reference; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_BOOTSTRAP_ALIGNMENT,contract_or_promotion_gate,20000,20000,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_BOOTSTRAP_ALIGNMENT,observed,paired samples reuse the frozen seed and source-question groups; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_WORST_CELL_HARD_BOUND,contract_or_promotion_gate,-0.10491563750863309,>= -0.03,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_WORST_CELL_HARD_BOUND,observed,worst cell is processbench_gsm8k_qwen3_4b; raw gate status=HARD_FAIL
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_POINT_BENEFIT,contract_or_promotion_gate,-0.07495034734420447,>= 0.005,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_POINT_BENEFIT,observed,candidate macro-F1 point delta versus top-five
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_SIMULTANEOUS_CI_BENEFIT,contract_or_promotion_gate,-0.10180103440399964,> 0.005,gt,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_SIMULTANEOUS_CI_BENEFIT,observed,multiplicity-aware lower bound
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_NONNEGATIVE_CELLS,contract_or_promotion_gate,0/0,>= 6/8 nonnegative,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_NONNEGATIVE_CELLS,observed,cell W/T/L excludes no registered cell
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_WORST_CELL_PROMOTION,contract_or_promotion_gate,-0.10491563750863309,>= -0.020,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_WORST_CELL_PROMOTION,observed,worst cell processbench_gsm8k_qwen3_4b
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_EXACT_ERROR_COMPONENT,contract_or_promotion_gate,-0.07870161358370925,>= -0.010,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_EXACT_ERROR_COMPONENT,observed,paired exact-error point delta
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE75,P2R_CLEAN_ABSTENTION_COMPONENT,contract_or_promotion_gate,-0.004382330346056729,>= -0.010,ge,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile75/evaluation/REPORT_GATES.csv,5f2bfab82601493e0450dae316dda798ac053b150a7214203ef0826672f91fe8,gate_id=P2R_CLEAN_ABSTENTION_COMPONENT,observed,paired clean-abstention point delta
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_SCORE_FREEZE_COMPLETE,observed,all registered candidate scores were frozen before labels opened; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_LABEL_FIREWALL,observed,the reducer and score combination are label-free; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_REFERENCE_THRESHOLD_HASH,contract_or_promotion_gate,5166229e5ad8f812b2b7ee57449cd945612cb986c2ffcdbad98ea00653a72be3,5166229e5ad8f812b2b7ee57449cd945612cb986c2ffcdbad98ea00653a72be3,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_REFERENCE_THRESHOLD_HASH,observed,candidate uses the immutable top-five threshold artifact; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_NO_CANDIDATE_RETHRESHOLD,contract_or_promotion_gate,0 threshold fits,0,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_NO_CANDIDATE_RETHRESHOLD,observed,all 6800 decisions apply the ten frozen reference thresholds; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_FOLD_ALIAS,contract_or_promotion_gate,0,0,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_FOLD_ALIAS,observed,source-group fold assignments match the reference; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_POPULATION_COMPLETE,contract_or_promotion_gate,6800,6800 rows,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_POPULATION_COMPLETE,observed,same eight Qwen cells and rows as the reference; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_BOOTSTRAP_ALIGNMENT,contract_or_promotion_gate,20000,20000,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_BOOTSTRAP_ALIGNMENT,observed,paired samples reuse the frozen seed and source-question groups; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_WORST_CELL_HARD_BOUND,contract_or_promotion_gate,-0.09236129048604769,>= -0.03,contract,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_WORST_CELL_HARD_BOUND,observed,worst cell is processbench_math_qwen3_8b; raw gate status=HARD_FAIL
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_POINT_BENEFIT,contract_or_promotion_gate,-0.06928705971248861,>= 0.005,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_POINT_BENEFIT,observed,candidate macro-F1 point delta versus top-five
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_SIMULTANEOUS_CI_BENEFIT,contract_or_promotion_gate,-0.0923875940175493,> 0.005,gt,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_SIMULTANEOUS_CI_BENEFIT,observed,multiplicity-aware lower bound
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_NONNEGATIVE_CELLS,contract_or_promotion_gate,0/0,>= 6/8 nonnegative,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_NONNEGATIVE_CELLS,observed,cell W/T/L excludes no registered cell
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_WORST_CELL_PROMOTION,contract_or_promotion_gate,-0.09236129048604769,>= -0.020,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_WORST_CELL_PROMOTION,observed,worst cell processbench_math_qwen3_8b
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_EXACT_ERROR_COMPONENT,contract_or_promotion_gate,-0.0723397035761372,>= -0.010,ge,false,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_EXACT_ERROR_COMPONENT,observed,paired exact-error point delta
P2,P2_REDUCER_STUDY,P2R_A_QUANTILE90,P2R_CLEAN_ABSTENTION_COMPONENT,contract_or_promotion_gate,-0.0028146494553622503,>= -0.010,ge,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_quantile90/evaluation/REPORT_GATES.csv,5c8965ff38156ffcb1e76761d95256fde0f552863e8484edc0dae64ce858fc47,gate_id=P2R_CLEAN_ABSTENTION_COMPONENT,observed,paired clean-abstention point delta
P2,P2_REDUCER_STUDY,P2R_A_MEDIAN,P2R_SCORE_FREEZE_COMPLETE,contract_or_promotion_gate,8,8 cells,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_median/evaluation/REPORT_GATES.csv,ac4a7e09774f43b4a2bc8c0d8e63824d24647326cdb13b653d215570049ab6d5,gate_id=P2R_SCORE_FREEZE_COMPLETE,observed,all registered candidate scores were frozen before labels opened; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_MEDIAN,P2R_LABEL_FIREWALL,contract_or_promotion_gate,labels opened after score-freeze manifest,no fit-side labels or targets,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_median/evaluation/REPORT_GATES.csv,ac4a7e09774f43b4a2bc8c0d8e63824d24647326cdb13b653d215570049ab6d5,gate_id=P2R_LABEL_FIREWALL,observed,the reducer and score combination are label-free; raw gate status=PASS
P2,P2_REDUCER_STUDY,P2R_A_MEDIAN,P2R_REFERENCE_THRESHOLD_HASH,contract_or_promotion_gate,5166229e5ad8f812b2b7ee57449cd945612cb986c2ffcdbad98ea00653a72be3,5166229e5ad8f812b2b7ee57449cd945612cb986c2ffcdbad98ea00653a72be3,contract,true,contract,COMPLETE,DEVELOPMENT,results/reasoning_localization_03662_v1/phase_2/p2r_a_median/evaluation/REPORT_GATES.csv,ac4a7e09774f43b4a2bc8c0d8e63824d24647326cdb13b653d215570049ab6d5,gate_id=P2R_REFERENCE_THRESHOLD_HASH,observed,candidate uses the immutable top-five threshold artifact; raw gate status=PASS
